timestamp,linear_accleration_x,linear_accleration_y,linear_accleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,label
1677736667.8703215,2.7,9.42,2.35,0.05,-0.2,-0.0,3
1677736667.8908606,2.51,9.18,2.39,0.07,-0.2,-0.01,3
1677736667.914789,2.8,9.3,2.36,0.08,-0.26,0.05,3
1677736667.944619,2.73,9.28,2.42,0.09,-0.25,0.05,3
1677736667.9705207,2.54,9.51,2.46,0.07,-0.26,0.0,3
1677736667.9980576,2.78,9.45,2.42,0.03,-0.23,-0.03,3
1677736668.0310426,2.73,9.23,2.21,0.05,-0.2,0.01,3
1677736668.0577388,2.72,9.45,2.29,0.04,-0.18,-0.01,3
1677736668.085397,2.57,9.51,2.18,0.02,-0.17,-0.03,3
1677736668.1132882,2.83,9.27,2.24,0.03,-0.13,-0.05,3
1677736668.1388042,2.79,9.36,2.36,0.04,-0.12,-0.03,3
1677736668.1728427,2.88,9.35,2.35,0.04,-0.09,-0.01,3
1677736668.1981423,2.82,9.25,2.3,0.05,-0.09,-0.01,3
1677736668.232756,2.66,9.15,2.36,0.08,-0.09,0.01,3
1677736668.2689743,2.65,9.42,2.51,0.12,-0.11,0.01,3
1677736668.2951095,2.74,9.55,2.45,0.07,-0.14,0.01,3
1677736668.3285265,2.46,9.26,2.41,0.09,-0.12,0.03,3
1677736940.913808,3.0,9.42,0.31,0.09,-0.12,-0.0,3
1677736940.971987,3.01,9.39,0.4,0.11,-0.13,0.0,3
1677736940.99535,2.83,9.73,0.58,0.09,-0.14,-0.0,3
1677736941.022788,3.25,9.39,0.43,0.05,-0.17,0.02,3
1677736941.050924,3.03,9.49,0.5,0.06,-0.16,0.03,3
1677736941.0752225,2.9,9.4,0.42,0.05,-0.17,0.0,3
1677736941.1005938,3.09,9.33,0.44,0.06,-0.17,-0.0,3
1677736941.1258175,3.09,9.42,0.48,0.07,-0.16,0.01,3
1677736941.1536407,2.92,9.34,0.46,0.08,-0.16,-0.01,3
1677736941.1773546,3.0,9.29,0.38,0.07,-0.19,-0.0,3
1677736941.200849,3.23,9.19,0.3,0.07,-0.18,-0.0,3
1677736941.2587967,3.36,9.29,0.4,0.09,-0.14,-0.0,3
1677736941.2811918,3.24,9.51,0.52,0.09,-0.14,0.01,3
1677736941.3023462,3.09,9.38,0.38,0.03,-0.13,-0.01,3
1677736941.328338,2.94,9.35,0.3,0.04,-0.15,-0.02,3
1677736941.3601842,3.27,9.33,0.33,0.05,-0.13,-0.03,3
1677736941.384555,3.33,9.47,0.48,0.06,-0.13,-0.01,3
1677736941.4075084,3.21,9.5,0.41,0.03,-0.11,0.02,3
1677736941.428631,3.15,9.33,0.43,0.04,-0.11,0.02,3
1677736941.452412,3.09,9.47,0.34,0.04,-0.11,0.02,3
1677736941.4750526,2.94,9.42,0.4,0.04,-0.14,0.02,3
1677736941.4983883,3.02,9.39,0.36,0.03,-0.16,0.02,3
1677736941.5259109,3.27,9.33,0.37,0.03,-0.16,0.02,3
1677736941.5768678,3.26,9.27,0.36,0.04,-0.14,0.02,3
1677736941.596444,3.01,9.44,0.41,0.02,-0.16,0.05,3
1677736941.6199503,2.8,9.42,0.41,0.01,-0.19,0.05,3
1677736941.6640928,3.0,9.15,0.24,0.04,-0.18,0.01,3
1677736941.6856885,3.13,9.35,0.27,0.05,-0.19,-0.01,3
1677736941.7095928,3.33,9.38,0.39,0.06,-0.17,0.01,3
1677736941.7432168,3.3,9.34,0.36,0.05,-0.17,0.03,3
1677736941.772508,3.13,9.36,0.28,0.07,-0.15,0.01,3
1677736941.7959473,3.21,9.27,0.19,0.06,-0.17,0.03,3
1677736941.8171527,3.2,9.3,0.29,0.06,-0.18,0.06,3
1677736941.8696225,3.12,9.49,0.38,0.04,-0.21,0.07,3
1677736941.8942432,3.37,9.21,0.32,0.04,-0.18,0.03,3
1677736941.9171903,3.35,9.43,0.27,0.01,-0.17,0.05,3
1677736941.9440343,3.27,9.48,0.28,0.0,-0.18,0.14,3
1677736941.9726467,3.13,9.26,0.28,0.02,-0.19,0.17,3
1677736941.9954343,3.44,9.62,0.35,-0.01,-0.18,0.17,3
1677736942.022057,4.47,9.52,0.33,-0.21,-0.18,0.49,3
1677736942.046719,4.76,9.36,0.49,-0.33,-0.08,0.75,3
1677736942.0713956,4.4,9.39,0.32,-0.37,0.12,0.77,3
1677736942.0959294,3.95,9.15,0.11,-0.23,0.69,0.64,3
1677736942.118997,3.83,8.48,-0.16,-0.04,1.23,0.37,3
1677736942.1735933,-2.66,9.85,-0.37,0.49,1.66,-0.06,3
1677736942.1942842,-5.39,10.62,-0.91,-0.56,-1.47,-0.08,3
1677736942.2201712,-7.01,11.3,-0.75,-0.69,-1.97,-0.27,3
1677736942.2437117,-9.85,11.02,0.33,-1.11,-3.67,-0.68,3
1677736942.271248,13.62,7.93,2.24,-0.95,-4.36,-0.03,3
1677736942.2932818,19.61,10.93,2.52,-0.98,-3.26,0.39,3
1677736942.318127,19.61,-9.81,1.61,0.38,4.01,2.0,3
1677736942.351255,19.61,-16.68,5.05,2.62,4.36,1.76,3
1677736942.373986,19.61,-5.0,19.61,4.36,4.36,-0.92,3
1677736942.395006,-6.42,8.0,19.61,4.36,4.36,1.58,3
1677736942.4153824,-16.5,9.25,19.61,4.36,4.36,2.82,3
1677736942.4697618,-19.61,19.61,19.61,4.36,4.36,2.75,3
1677736942.492709,-19.61,19.61,19.61,3.11,2.29,1.95,3
1677736942.5145805,-10.01,12.4,11.75,-4.36,-3.93,-1.43,3
1677736942.5373151,-9.67,9.73,10.84,-4.36,-4.36,-1.71,3
1677736942.561047,-3.5,3.66,8.36,-4.36,-4.36,-2.01,3
1677736942.585847,3.46,-0.55,5.29,-3.16,-4.36,-1.65,3
1677736942.6082225,7.1,1.34,4.14,-1.39,-4.36,-1.33,3
1677736942.637704,10.15,6.18,4.34,-0.39,-4.36,-1.24,3
1677736942.6619816,11.81,9.51,3.58,-0.51,-2.99,-0.55,3
1677736942.6850324,8.55,8.32,2.03,-0.53,-1.55,0.0,3
1677736942.706458,6.58,8.23,1.54,-0.33,-1.04,0.07,3
1677736942.7632213,4.02,9.0,1.36,-0.16,-0.67,0.05,3
1677736942.7918477,3.11,9.86,1.2,-0.29,-0.66,0.04,3
1677736942.8130603,1.68,9.38,0.94,0.04,-0.44,0.06,3
1677736942.8363843,1.62,9.78,1.07,0.03,-0.48,0.01,3
1677736942.8579206,1.84,9.85,1.27,-0.0,-0.5,-0.06,3
1677736942.87836,2.21,10.25,1.51,-0.1,-0.42,-0.24,3
1677736942.908587,2.56,9.42,1.08,-0.13,-0.28,-0.43,3
1677736942.9511185,2.36,9.14,0.97,-0.09,-0.31,-0.38,3
1677736942.975068,2.6,9.85,1.18,0.05,-0.32,-0.17,3
1677736942.9964309,3.03,8.93,1.05,0.06,-0.19,-0.11,3
1677736943.025427,2.01,9.73,1.12,0.13,-0.14,-0.13,3
1677736943.0698729,2.3,9.48,1.06,-0.0,-0.33,0.04,3
1677736943.090766,2.55,9.52,1.26,0.12,-0.32,0.23,3
1677736943.1104903,2.16,9.86,1.44,0.19,-0.22,0.03,3
1677736943.1372044,1.92,10.13,1.4,0.12,-0.22,-0.07,3
1677736943.1616828,2.15,9.64,1.33,0.06,-0.3,-0.09,3
1677736943.1850965,2.84,9.35,1.19,0.1,-0.3,0.03,3
1677736943.206785,2.25,9.53,1.26,0.14,-0.28,0.05,3
1677736943.2281284,2.57,9.68,1.29,0.12,-0.28,0.06,3
1677736943.2506714,2.28,9.47,1.27,0.12,-0.26,0.03,3
1677736943.2752724,1.97,9.91,1.3,0.07,-0.32,-0.02,3
1677736943.2997315,2.19,9.56,1.26,0.03,-0.38,-0.04,3
1677736943.3206446,1.83,9.76,1.33,0.02,-0.45,-0.05,3
1677736943.368857,2.21,9.64,1.41,-0.02,-0.52,-0.01,3
1677736943.3967154,3.02,9.46,1.29,0.01,-0.38,-0.03,3
1677736943.4167764,2.34,9.63,1.34,-0.01,-0.24,-0.14,3
1677736943.4417968,2.37,9.64,1.33,-0.02,-0.28,-0.08,3
1677736943.4709888,2.75,9.34,1.22,-0.0,-0.27,0.05,3
1677736943.4911182,2.47,9.39,1.29,0.05,-0.23,0.04,3
1677736943.5144415,2.27,9.85,1.41,0.03,-0.21,-0.03,3
1677736943.536121,2.36,9.67,1.35,0.01,-0.25,0.01,3
1677736943.5581589,2.63,9.44,1.38,0.01,-0.23,0.03,3
1677736943.5872023,2.5,9.4,1.29,0.05,-0.17,0.0,3
1677736943.6118689,2.46,9.57,1.3,0.06,-0.18,-0.03,3
1677736943.6680584,2.44,9.61,1.36,0.02,-0.25,0.01,3
1677736943.6899517,2.59,9.43,1.36,0.04,-0.25,0.02,3
1677736943.712365,2.58,9.49,1.19,0.08,-0.13,-0.08,3
1677736943.733927,2.59,9.53,1.25,0.05,-0.2,-0.02,3
1677736943.75753,2.94,9.36,1.3,0.08,-0.16,-0.01,3
1677736943.7783508,2.41,9.63,1.38,0.07,-0.15,-0.03,3
1677736943.7988305,2.72,9.38,1.31,0.09,-0.11,-0.03,3
1677736943.8296938,2.67,9.6,1.3,0.09,-0.11,0.01,3
1677736943.853167,2.4,9.8,1.42,0.02,-0.12,0.02,3
1677736943.8784497,2.74,9.4,1.29,-0.01,-0.12,0.04,3
1677736943.8997955,2.25,9.34,1.23,0.04,-0.13,0.03,3
1677736943.9593806,2.29,9.41,1.18,0.07,-0.16,0.05,3
1677736943.9861224,2.17,9.92,1.35,0.04,-0.18,0.03,3
1677736944.0189147,2.36,9.56,1.28,0.03,-0.2,-0.01,3
1677734135.6600077,-9.39,4.01,1.3,0.19,0.04,0.06,2
1677734135.7296543,-9.94,4.32,1.53,0.15,-0.17,0.06,2
1677734135.7536304,-8.64,3.97,0.92,0.07,-0.16,-0.09,2
1677734135.7807703,-9.24,4.38,1.21,0.04,-0.22,0.03,2
1677734135.8403096,-8.47,4.39,1.36,0.02,-0.24,-0.04,2
1677734135.8636343,-8.21,4.2,1.19,-0.02,-0.08,-0.08,2
1677734135.8878124,-9.11,4.1,1.69,-0.06,-0.07,0.07,2
1677734135.912755,-9.07,3.79,1.58,-0.09,-0.09,0.05,2
1677734135.939727,-8.86,3.61,1.44,-0.1,-0.03,-0.01,2
1677734135.961775,-8.87,3.27,1.27,-0.02,0.01,-0.03,2
1677734136.0043285,-9.62,3.73,1.53,0.05,-0.13,0.09,2
1677734136.078928,-9.02,3.64,1.48,0.03,-0.18,0.08,2
1677734136.1590524,-8.89,3.9,1.29,0.09,-0.03,0.01,2
1677734136.1835,-8.57,3.96,1.33,0.02,-0.15,0.07,2
1677734136.2088518,-8.88,3.64,1.42,0.07,-0.1,0.12,2
1677734136.236383,-8.76,3.64,1.4,0.07,-0.07,0.09,2
1677734136.2765126,-9.12,3.64,1.31,0.09,-0.03,0.02,2
1677734136.3110092,-9.17,3.57,1.4,0.09,-0.09,0.05,2
1677734136.3414662,-8.97,3.61,1.59,0.12,-0.09,0.02,2
1677734136.373273,-9.18,3.83,1.69,0.08,-0.17,0.01,2
1677734136.435482,-9.01,3.79,1.53,0.06,-0.19,-0.03,2
1677734136.462684,-9.0,3.57,1.4,0.07,-0.21,0.03,2
1677734136.487115,-8.68,3.6,1.21,0.11,-0.17,-0.04,2
1677734136.5136075,-8.66,3.86,1.47,0.08,-0.23,0.02,2
1677734136.5338006,-8.44,3.74,1.34,0.09,-0.17,0.02,2
1677734136.555018,-8.7,3.81,1.31,0.09,-0.09,0.01,2
1677734136.5811048,-8.92,3.68,1.21,0.1,-0.09,-0.02,2
1677734136.6070611,-9.11,3.94,1.4,0.08,-0.16,-0.0,2
1677734136.6321218,-8.81,4.0,1.48,0.07,-0.1,0.02,2
1677734136.6548724,-9.22,3.75,1.42,0.07,-0.1,-0.03,2
1677734136.6906364,-8.96,3.75,1.44,0.06,-0.12,-0.02,2
1677734136.7428446,-9.22,3.79,1.44,0.08,-0.17,-0.02,2
1677734136.7770429,-8.69,3.79,1.36,0.07,-0.11,-0.03,2
1677734136.8103678,-8.83,3.82,1.44,0.08,-0.11,0.05,2
1677734136.8577652,-9.26,3.89,1.41,0.05,-0.2,0.02,2
1677734136.8967872,-8.7,3.72,1.25,0.07,-0.11,-0.02,2
1677734136.9397202,-9.0,3.9,1.39,0.11,-0.14,0.04,2
1677734136.9839196,-8.83,3.86,1.55,0.06,-0.15,0.04,2
1677734137.042643,-9.15,3.65,1.37,0.09,-0.1,-0.03,2
1677734137.0650597,-8.74,4.05,1.49,0.05,-0.19,0.01,2
1677734137.092616,-8.99,3.7,1.28,0.07,-0.12,0.02,2
1677734137.1207929,-9.14,3.83,1.41,0.07,-0.17,0.06,2
1677734137.1476314,-8.95,3.83,1.37,0.05,-0.16,-0.02,2
1677734137.1688309,-8.68,3.7,1.36,0.06,-0.12,-0.04,2
1677734137.199438,-8.97,3.88,1.42,0.08,-0.14,0.03,2
1677734137.228413,-8.88,3.82,1.44,0.07,-0.17,0.06,2
1677734137.2584198,-8.73,3.74,1.41,0.06,-0.13,0.03,2
1677734137.2913594,-8.99,3.65,1.31,0.08,-0.12,-0.02,2
1677734137.3550518,-8.74,3.69,1.4,0.08,-0.16,0.0,2
1677734137.3864925,-8.8,3.77,1.4,0.09,-0.1,0.01,2
1677734137.4234378,-9.0,3.97,1.53,0.08,-0.13,0.04,2
1677734137.44579,-9.07,3.78,1.49,0.07,-0.12,0.04,2
1677734137.469064,-8.97,3.82,1.46,0.06,-0.11,-0.0,2
1677734137.4934464,-9.03,3.96,1.47,0.05,-0.15,0.01,2
1677734137.5229406,-8.77,3.75,1.46,0.05,-0.15,0.02,2
1677734137.5463402,-8.94,3.79,1.39,0.05,-0.13,0.01,2
1677734137.568374,-8.79,3.69,1.41,0.05,-0.15,0.03,2
1677734137.6331246,-8.85,3.77,1.43,0.06,-0.15,0.02,2
1677734137.6628788,-8.86,3.66,1.41,0.06,-0.19,0.01,2
1677734137.6852603,-8.81,3.8,1.36,0.11,-0.09,0.03,2
1677734137.7068872,-9.07,3.85,1.34,0.09,-0.16,0.01,2
1677734137.7340312,-8.77,3.66,1.35,0.1,-0.13,-0.04,2
1677734137.765622,-8.86,3.66,1.36,0.11,-0.09,-0.05,2
1677734137.793364,-8.93,4.03,1.59,0.15,-0.13,0.02,2
1677734137.8259892,-8.89,4.3,1.72,0.09,-0.15,0.02,2
1677734137.8531332,-8.81,3.74,1.31,0.04,-0.08,-0.01,2
1677734137.8793435,-8.97,3.71,1.32,0.08,-0.08,-0.0,2
1677734137.937784,-9.3,4.17,1.71,0.06,-0.21,0.06,2
1677734137.9599187,-8.7,3.92,1.56,0.03,-0.18,-0.0,2
1677734137.9845068,-8.88,3.82,1.48,0.06,-0.14,0.02,2
1677734138.0095427,-8.92,3.68,1.4,0.05,-0.17,0.03,2
1677734138.0314662,-8.94,3.63,1.34,0.05,-0.18,-0.01,2
1677734138.0536454,-8.65,3.58,1.28,0.1,-0.16,-0.0,2
1677734138.0779102,-8.49,3.64,1.3,0.12,-0.13,0.02,2
1677734138.0982656,-8.42,3.68,1.34,0.15,-0.07,0.02,2
1677734138.1255045,-8.53,3.52,1.19,0.2,-0.06,0.08,2
1677734138.1466837,-7.54,3.4,1.15,0.28,0.14,0.22,2
1677734138.1705008,-2.49,2.61,0.41,0.46,0.94,-0.04,2
1677734138.233064,-0.04,0.96,0.21,0.59,1.49,-0.09,2
1677734138.2788064,1.45,-1.04,0.3,2.07,4.36,0.07,2
1677734138.3155785,0.86,-1.26,10.54,2.8,4.36,1.7,2
1677734138.350423,-15.61,-1.48,16.47,3.07,4.36,1.48,2
1677734138.38353,-19.61,11.37,16.63,1.06,0.44,0.73,2
1677734138.4109747,-3.21,0.11,12.95,-1.19,-1.89,-0.07,2
1677734138.442815,-3.79,-0.91,9.13,-0.53,-0.1,-0.4,2
1677734138.481927,-7.58,0.72,7.8,-0.13,-0.25,-0.19,2
1677734138.5359118,-5.9,0.85,8.11,-0.06,-0.67,0.14,2
1677734138.561278,-4.86,0.18,8.03,0.09,-0.19,-0.01,2
1677734138.585078,-6.1,0.99,8.44,0.16,-0.2,0.05,2
1677734138.6094844,-5.81,1.42,8.61,0.07,-0.29,-0.01,2
1677734138.6301394,-5.4,1.23,8.45,0.03,-0.28,-0.0,2
1677734138.666423,-5.2,1.26,8.35,0.01,-0.23,0.05,2
1677734138.6940382,-5.82,0.82,8.2,0.03,-0.13,-0.0,2
1677734138.7144077,-6.04,0.8,8.2,0.1,-0.18,-0.01,2
1677734138.742524,-5.8,1.29,8.39,0.08,-0.22,0.02,2
1677734138.7636883,-5.45,1.23,8.5,0.02,-0.17,0.05,2
1677734138.830851,-5.84,0.94,8.38,0.05,-0.09,-0.01,2
1677734138.858373,-6.16,1.04,8.34,0.08,-0.15,0.02,2
1677734138.886929,-5.97,1.09,8.36,0.05,-0.16,0.01,2
1677734138.9255908,-5.95,1.13,8.39,0.05,-0.14,-0.06,2
1677734138.9586363,-6.02,1.22,8.37,0.05,-0.18,-0.05,2
1677734138.9853325,-5.76,1.13,8.23,0.05,-0.2,-0.02,2
1677734139.0173204,-5.75,1.15,8.32,0.05,-0.12,-0.03,2
1677734139.0390491,-6.11,1.0,8.33,0.06,-0.14,-0.0,2
1677734139.062475,-5.89,1.1,8.28,0.07,-0.18,0.05,2
1677734139.084952,-5.68,1.28,8.32,0.06,-0.15,0.02,2
1677734139.147086,-5.76,1.22,8.32,0.06,-0.11,-0.02,2
1677734139.1731536,-5.98,1.27,8.29,0.06,-0.13,0.02,2
1677734139.1985369,-6.05,1.16,8.38,0.05,-0.13,0.0,2
1677734139.2179296,-6.11,1.1,8.36,0.06,-0.15,-0.01,2
1677734139.240394,-5.9,1.2,8.36,0.06,-0.18,-0.0,2
1677734139.2592306,-5.77,1.21,8.36,0.05,-0.16,0.01,2
1677734139.2802763,-5.73,1.28,8.33,0.03,-0.13,-0.01,2
1677734139.3078232,-5.94,1.09,8.22,0.05,-0.15,0.01,2
1677734139.332034,-5.92,1.2,8.26,0.07,-0.16,0.03,2
1677734139.367673,-6.04,1.27,8.25,0.03,-0.16,-0.02,2
1677734139.4145153,-6.15,1.04,8.16,0.03,-0.18,-0.03,2
1677734139.44233,-5.98,1.02,8.09,0.06,-0.2,0.01,2
1677734139.5148857,-5.93,1.5,8.41,0.03,-0.16,-0.03,2
1677734139.5646615,-5.93,1.16,8.22,-0.02,-0.21,-0.03,2
1677725990.5190003,-9.35,4.69,1.93,0.14,-0.02,0.08,1
1677725990.541383,-9.64,4.41,1.8,0.16,-0.19,-0.04,1
1677725990.5977185,-8.45,4.48,1.48,0.16,-0.22,-0.1,1
1677725990.642129,-8.34,4.7,1.39,0.15,-0.18,-0.13,1
1677725990.669273,-8.48,4.75,1.52,0.12,-0.16,0.0,1
1677725990.6913826,-8.01,4.62,1.36,0.07,-0.08,-0.02,1
1677725990.7209642,-8.6,4.83,1.62,0.07,-0.1,0.08,1
1677725990.7476237,-8.61,4.88,1.62,0.05,-0.13,0.13,1
1677725990.7799091,-8.46,4.63,1.58,0.02,-0.1,0.06,1
1677725990.8056395,-8.45,4.63,1.57,0.02,-0.08,0.06,1
1677725990.876582,-8.64,4.62,1.59,0.01,-0.09,0.13,1
1677725990.8985305,-8.9,4.44,1.58,-0.01,-0.08,0.11,1
1677725990.9279244,-8.64,4.22,1.51,0.03,-0.15,0.05,1
1677725990.9485836,-8.46,4.16,1.49,0.05,-0.13,0.04,1
1677725990.9799476,-8.71,4.22,1.56,0.07,-0.12,0.04,1
1677725991.010208,-8.71,4.3,1.65,0.09,-0.14,0.05,1
1677725991.0446055,-8.77,4.46,1.6,0.07,-0.19,0.09,1
1677725991.0643315,-8.23,4.23,1.4,0.08,-0.12,0.05,1
1677725991.0907483,-8.85,4.21,1.53,0.08,-0.13,0.07,1
1677725991.1144109,-8.64,4.3,1.6,0.08,-0.16,0.04,1
1677725991.1396158,-8.39,4.19,1.52,0.08,-0.12,0.01,1
1677725991.1746032,-8.61,4.34,1.58,0.08,-0.11,0.01,1
1677725991.1984162,-8.71,4.37,1.55,0.06,-0.16,0.04,1
1677725991.2270665,-8.64,4.45,1.55,0.07,-0.13,-0.01,1
1677725991.251716,-8.76,4.46,1.58,0.04,-0.13,-0.03,1
1677725991.275594,-8.57,4.24,1.5,0.04,-0.18,0.03,1
1677725991.2987196,-8.64,4.31,1.54,0.04,-0.13,0.04,1
1677725991.3195837,-8.68,4.21,1.56,0.03,-0.11,0.0,1
1677725991.344687,-8.67,4.13,1.48,0.04,-0.09,0.01,1
1677725991.36542,-8.79,4.16,1.45,0.06,-0.13,0.08,1
1677725991.3910766,-8.74,4.12,1.51,0.06,-0.13,0.03,1
1677725991.4124532,-8.66,4.15,1.5,0.07,-0.12,0.01,1
1677725991.4880764,-8.68,4.21,1.66,0.08,-0.12,0.04,1
1677725991.5126667,-9.03,4.42,1.63,0.07,-0.13,0.04,1
1677725991.5423746,-8.38,4.12,1.41,0.1,-0.13,0.01,1
1677725991.5675032,-8.66,4.31,1.45,0.1,-0.12,0.02,1
1677725991.5982544,-8.63,4.25,1.47,0.1,-0.11,-0.01,1
1677725991.6196375,-8.67,4.19,1.52,0.09,-0.11,-0.06,1
1677725991.6406362,-8.56,4.32,1.51,0.08,-0.04,-0.15,1
1677725991.672952,-8.48,4.21,1.45,0.1,-0.05,-0.08,1
1677725991.6937735,-8.63,4.42,1.47,0.1,-0.08,0.02,1
1677725991.7202814,-8.3,4.15,1.25,0.13,0.04,0.06,1
1677725991.7642732,-7.71,3.85,1.15,0.15,0.15,0.08,1
1677725991.7863762,-6.27,2.65,1.25,0.35,0.61,0.4,1
1677725991.813675,-7.9,2.24,3.66,1.06,1.58,0.91,1
1677725991.839358,-11.15,3.69,5.01,1.15,2.1,1.07,1
1677725991.8717167,-19.61,7.43,6.52,0.69,0.97,0.37,1
1677725991.8939936,-19.61,9.34,7.22,-0.09,-2.14,-0.3,1
1677725991.9161692,-19.61,6.16,14.72,-1.56,-4.36,-1.04,1
1677725991.941138,-19.61,7.08,17.88,-2.19,-4.36,-1.31,1
1677725991.9788804,-13.3,4.85,19.22,-3.03,-4.36,-1.42,1
1677725992.001715,-1.5,-2.89,12.12,-2.12,-4.36,-2.48,1
1677725992.0228524,8.05,0.25,4.79,-1.27,-4.36,-2.4,1
1677725992.0536542,9.68,2.91,-0.27,-1.34,-4.36,-1.9,1
1677725992.0986338,12.84,1.03,-2.39,-1.44,-3.89,-1.3,1
1677725992.1259918,12.07,0.25,-4.76,-1.05,-2.1,-0.81,1
1677725992.1633122,11.68,-1.0,-6.54,-0.14,0.74,0.12,1
1677725992.1878283,9.13,-0.44,-6.42,0.56,2.32,0.04,1
1677725992.2166443,6.09,0.25,-5.63,1.0,3.53,0.37,1
1677725992.2389176,5.54,-0.01,-5.34,1.21,4.01,0.68,1
1677725992.260862,1.76,0.09,-3.38,1.72,4.36,1.27,1
1677725992.3046167,-6.14,3.48,-0.61,1.87,4.36,0.85,1
1677725992.3290577,-12.55,5.09,-1.28,1.17,4.06,-0.22,1
1677725992.353697,-10.16,5.45,-2.72,0.97,2.7,0.76,1
1677725992.3857162,-8.77,4.71,-2.4,0.93,2.45,0.77,1
1677725992.410408,-11.75,7.19,-0.61,0.87,2.74,0.97,1
1677725992.4392498,-16.03,5.27,-1.4,0.31,1.51,0.18,1
1677725992.461558,-9.88,5.84,-1.88,0.36,1.07,-0.17,1
1677725992.4877372,-8.57,4.32,-2.25,0.22,1.2,-0.03,1
1677725992.510782,-11.14,5.39,-1.38,0.38,1.2,0.09,1
1677725992.5410488,-13.03,5.1,-1.39,0.28,0.72,0.24,1
1677725992.563506,-9.87,5.17,-1.4,0.28,0.38,0.05,1
1677725992.5931304,-9.09,5.08,-1.36,0.21,0.44,-0.07,1
1677725992.613598,-9.62,4.76,-1.31,0.16,0.45,-0.06,1
1677725992.6356554,-10.15,4.48,-1.22,0.22,0.19,0.07,1
1677725992.6631353,-9.65,4.88,-0.93,0.24,0.08,0.1,1
1677725992.697717,-9.32,4.96,-0.91,0.16,0.02,0.07,1
1677725992.7178411,-9.12,4.91,-0.86,0.15,0.02,-0.07,1
1677725992.748541,-9.35,4.92,-0.79,0.13,-0.09,-0.03,1
1677725992.7698708,-8.75,4.71,-0.88,0.1,-0.14,0.01,1
1677725992.7933717,-8.3,4.6,-0.91,0.15,-0.07,-0.03,1
1677725992.8161335,-8.41,4.92,-0.82,0.14,-0.09,0.02,1
1677725992.8447323,-8.39,4.76,-0.88,0.11,-0.11,0.06,1
1677725992.8686278,-8.37,4.76,-0.86,0.13,-0.12,0.05,1
1677725992.8976734,-8.15,4.54,-0.87,0.11,-0.06,-0.01,1
1677725992.92306,-8.4,4.75,-0.92,0.14,-0.05,-0.01,1
1677725992.946858,-8.55,4.88,-0.73,0.13,-0.05,0.02,1
1677725993.2112837,-8.21,4.67,-0.81,0.06,-0.14,0.02,1
1677725993.237006,-8.29,4.75,-0.84,0.11,-0.08,-0.03,1
1677725993.2654324,-8.78,4.94,-0.47,0.08,-0.1,0.03,1
1677725993.2853532,-8.49,4.81,-0.61,0.09,-0.09,-0.01,1
1677725993.3115222,-8.5,4.75,-0.66,0.08,-0.09,-0.03,1
1677725993.3382587,-8.19,4.65,-0.66,0.09,-0.09,0.0,1
1677725993.3792946,-8.48,4.77,-0.45,0.11,-0.07,0.04,1
1677725993.4032242,-8.68,4.82,-0.4,0.08,-0.1,0.02,1
1677725993.4313612,-8.76,4.76,-0.43,0.06,-0.15,0.0,1
1677725993.4732466,-8.52,4.81,-0.49,0.07,-0.15,-0.03,1
1677725993.4946918,-8.27,4.77,-0.56,0.07,-0.13,0.03,1
1677725993.517899,-8.58,4.84,-0.47,0.09,-0.11,0.03,1
1677725993.5510623,-8.62,4.82,-0.4,0.06,-0.13,0.01,1
1677725993.5789962,-8.53,4.7,-0.4,0.06,-0.15,0.01,1
1677725993.6070194,-8.45,4.75,-0.45,0.07,-0.17,0.01,1
1677725993.6349733,-8.23,4.78,-0.52,0.07,-0.12,-0.01,1
1677725993.6594968,-8.17,4.67,-0.52,0.09,-0.11,-0.0,1
1677725993.689527,-8.46,4.81,-0.29,0.06,-0.13,0.02,1
1677725993.7100556,-8.44,4.58,-0.4,0.08,-0.16,0.01,1
1677725993.7778602,-8.46,4.78,-0.43,0.08,-0.16,-0.01,1
1677725993.799617,-8.43,4.73,-0.42,0.08,-0.17,-0.0,1
1677725993.8227854,-8.38,4.76,-0.52,0.12,-0.09,-0.03,1
1677725993.8465335,-8.42,5.21,-0.37,0.07,-0.16,0.01,1
1677725993.8680146,-8.42,4.81,-0.59,0.06,-0.16,0.04,1
1677725993.8985846,-8.33,4.74,-0.51,0.07,-0.11,0.0,1
1677725993.9243176,-8.42,4.82,-0.48,0.07,-0.1,-0.03,1
1677725993.946669,-8.62,4.81,-0.46,0.09,-0.12,0.04,1
1677725993.9670477,-8.32,4.77,-0.45,0.06,-0.15,0.02,1
1677725994.0069315,-8.52,4.62,-0.58,0.09,-0.11,-0.01,1
1677725994.0398774,-8.53,4.86,-0.48,0.1,-0.14,-0.01,1
1677725994.0634427,-8.26,4.97,-0.41,0.09,-0.15,0.01,1
1677725994.1089113,-8.39,5.0,-0.36,0.08,-0.15,-0.01,1
1677725994.133416,-8.27,4.81,-0.49,0.07,-0.16,0.02,1
1677725994.1697729,-8.18,4.71,-0.59,0.09,-0.1,-0.01,1
1677725994.205873,-8.72,4.83,-0.4,0.08,-0.15,0.03,1
1677152259.026781,3.44,1.19,-8.79,0.1,-0.08,0.0,2
1677152259.0505164,3.14,1.4,-8.81,0.09,-0.09,-0.01,2
1677152259.0744045,3.3,1.21,-8.85,0.09,-0.08,-0.01,2
